medallion,hack_license,date,payment_type,fare_amount,tip_amount,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude
9595288C0CF412BCE5857203D6841A87,D3C55D291DACA10AF60878FECF5942EE,2013-11-02,CSH,7.5,0,40.730492,-73.980438,40.751774,-73.970985
E2052E0B9C4B42D2B3A20E9127EB2820,8505CEE2CDDFEFB16B3EE60992894327,2013-05-20,CSH,8,0,40.740238,-74.007889,40.770309,-73.982239
4E3990905773052A3561485012CE663D,306BAFAA3D99FEF24B2F013A3F489A33,2013-04-25,CSH,4,0,40.730762,-74.001572,40.744293,-73.991653
22761541144CC7A4A8D083B02F49925A,45E726B4C31E2FDBD4ABBF9827035437,2013-03-01,CSH,7,0,40.74493,-73.978951,40.773628,-73.951859
F6FB94FA6DF44CA264F18A198C85C9DF,278CA237216238238702455FCCC4966E,2013-06-23,CSH,7,0,40.721115,-73.99369,40.753105,-73.966637
A7C76FF488E0BCCABEABC173FB8FB5DB,AEF09F1C41CD703EA50FD5C27EF46876,2013-05-30,CSH,4,0,40.74052,-73.987022,40.755337,-73.856316
0E3841C1B577163D9741C5D01354711A,93B02DBF5C3ABB314F58EC697AAD2CE5,2013-02-04,CSH,31,0,40.763931,-73.997643,40.744724,-73.909134
689EEF09EBC85271CB6D1D0BB2FDF463,C68164098C0E39B8989657C8D060C932,2013-02-19,CSH,7.5,0,40.755421,-73.921944,40.751545,-73.944817
47F4D439685D0369045661915B4072B7,BFF5BD616466C9867CA59C592B1280D3,2013-03-22,CSH,20,0,40.754677,-73.973511,40.739979,-73.979973
F5A57F6164424A59CB989A3FFA6FFC1D,63ED4880FB74BBC03B4A525C2E5A4A11,2013-12-09,CSH,10,0,40.787643,-73.974754,40.782562,-73.982513
DBAE099FA96B1265214F828E4A891EE0,732F1EB98A114D6123588CAF49793F08,2013-04-24,CSH,18,0,40.756893,-73.967659,40.730362,-73.999825
3F20DDBF3AA1B882657E2F1084DA0ECA,B8458B9B535768D4AB269A7DF7FA6BBC,2013-12-20,CSH,11,0,40.771862,-73.95134,40.783642,-73.952698
47F4D439685D0369045661915B4072B7,BFF5BD616466C9867CA59C592B1280D3,2013-04-10,CSH,21,0,40.76453,-73.988159,40.773724,-73.870392
A22D85427AA6390A1B6D726DFC2F96F0,127CB9FE871721485D7ECDD96C6EEC86,2013-11-16,CSH,5.5,0,40.680897,-73.962929,40.673233,-73.946106
5277B66A069EF1748D89C7F8959257E2,3A42E86D1742B0A047B209F1B4FC0440,2013-05-14,CSH,5.5,0,40.765182,-73.9916,40.773418,-73.982567
E2052E0B9C4B42D2B3A20E9127EB2820,8505CEE2CDDFEFB16B3EE60992894327,2013-04-18,CSH,12,0,40.783344,-73.978889,40.783344,-73.978889
09D0AF7E35C3B23060840634792F90F1,84AC43D51409C1E6BC8D8140E5E8345E,2013-02-18,CSH,32.5,0,40.766865,-73.979042,40.790936,-73.972565
1BB00587A20622BD7E103A04B903BB66,3613DC1E028892D9EA32F1814A939F63,2013-05-28,CSH,2.5,0,40.756207,-73.97422,40.756794,-73.985764
3FE110D179F3BA5DBA2356305C7A629A,05BF40BF619B29206C6CBADD0CCBE834,2013-08-12,CSH,17,0,40.768654,-73.969475,40.757874,-73.981903
E01081D28253BCD018CF265EA16AD141,19C7844C1235497A55B8B593BE795BC1,2013-01-14,CSH,11,0,40.781521,-73.954056,40.778233,-73.956848
F0081D9560C07C7B3D1AB2747F59FAEE,19E82A0CB56D24A40F2B47B0C3D02E8C,2013-12-24,CSH,9,0,40.788609,-73.953255,40.771492,-73.952667
4E3990905773052A3561485012CE663D,306BAFAA3D99FEF24B2F013A3F489A33,2013-07-29,CSH,3.5,0,40.777786,-73.988708,40.77924,-73.962105
1CBECD8023440C7AFC1508125ADC9399,35C0C3B4B04908528CCFF32140A7CE39,2013-07-29,CSH,52,0,40.781818,-73.981163,40.756691,-73.979347
818B2426C5493017D5CFE68EFD34617E,ACECB0B77058B5DF6A3F232C3F8BF32A,2013-03-13,CSH,8,0,0,0,0,0
D482364CBE57151D61F8144C0CA60F46,93CE1D6D2A642A8A95A80B4572BCA997,2013-03-20,CSH,30,0,40.728329,-73.984856,40.784706,-73.977226
F5A57F6164424A59CB989A3FFA6FFC1D,63ED4880FB74BBC03B4A525C2E5A4A11,2013-07-10,CSH,6.5,0,40.791191,-73.953384,40.782112,-73.963425
36DE41C36D0BC88D037A53FEF7AC1EF1,7CED352112DE24B0B0E6C92F4AF2FCEB,2013-11-29,CSH,7,0,40.756432,-73.982185,40.778934,-73.960304
26A46E117EC751C440FC3D3F027E4B7D,531688FC59E5106FBFD281C8BF328C4F,2013-08-27,CSH,7.5,0,40.72575,-74.003883,40.75695,-73.975204
824FEDB8C33D7EBA39F1F01EE3788CDE,71E4C09DFAABF4B87C32C871403C19E3,2013-08-08,CSH,7,0,40.753315,-73.994804,40.716873,-73.995628
141953A3B4441DB5316B5F1E7356879D,192D84986897F4F9C9FB050937885AE8,2013-05-29,CSH,10.5,0,40.743271,-73.973,40.756004,-73.985252
2CA5B8E3B692521A8FBEF294388F0914,FE46D8BE090719CD4752CDDA2820B05D,2013-01-07,CSH,6.5,0,40.761444,-73.999115,40.765079,-73.984749
26A1BAACBEDDFF0733FDAFEA52561C5D,E6FB66A6D43437C014E813564C6B9FBB,2013-10-30,CSH,5.5,0,40.745197,-73.978287,40.779682,-73.947929
4E3990905773052A3561485012CE663D,306BAFAA3D99FEF24B2F013A3F489A33,2013-01-28,CSH,10,0,40.722286,-73.999619,40.7295,-74.002304
D15358FDE0B2CA330A22C88389AAC3A0,D6FDE56227BCBDF00BBFA4C5BB13364A,2013-09-27,CSH,24,0,40.7104,-74.015579,40.740143,-73.98616
FDC9BDC6C8B0BAA256E94B3FDC874F21,A031A69CF59EDE53F8794597697DE043,2013-06-25,CSH,10.5,0,0,0,0,0
61CCE02B809181BA274D6861C384074E,39DA6888D43438021FD574D4FA2B640B,2013-11-22,CSH,4.5,0,40.759216,-73.974976,40.774426,-73.871864
D796EED505FE96C591232180B593A21B,AE57A5982D629C19D54F8034E4DE40C5,2013-07-18,CSH,8,0,40.762379,-73.974274,40.75523,-73.987839
49ADB4AB6C594725DE9A363F9A940303,46F508ECB676D1AD4B711B44ABCAAE2D,2013-10-07,CSH,14,0,40.774769,-73.947929,40.76458,-73.960228
36DE41C36D0BC88D037A53FEF7AC1EF1,7CED352112DE24B0B0E6C92F4AF2FCEB,2013-05-07,CSH,13,0,40.769161,-73.981163,40.755917,-74.002022
11255D0D604A3A006072C57DE81D7ED2,94FC7FEE99E870C6070A1C9D243B870E,2013-01-12,CSH,8,0,40.796516,-73.970154,40.808182,-73.963707
E01081D28253BCD018CF265EA16AD141,19C7844C1235497A55B8B593BE795BC1,2013-08-18,CSH,8.5,0,40.757927,-74.000847,40.739128,-73.989899
36DE41C36D0BC88D037A53FEF7AC1EF1,7CED352112DE24B0B0E6C92F4AF2FCEB,2013-05-17,CSH,10.5,0,40.776596,-73.961632,40.767391,-73.863411
9595288C0CF412BCE5857203D6841A87,D3C55D291DACA10AF60878FECF5942EE,2013-01-24,CSH,10,0,40.774471,-73.977188,40.784309,-73.973114
11255D0D604A3A006072C57DE81D7ED2,94FC7FEE99E870C6070A1C9D243B870E,2013-07-03,CSH,34,0,40.804287,-73.966515,40.816212,-73.957535
220B7B6333A7EBF2119BAF0CCCB033BA,BE4A32AB4417F699663FE0FB60334C8F,2013-10-03,CSH,6.5,0,40.721409,-73.958412,40.66293,-73.988205
1BF8AB694FB7B10F544E2B71092FC02A,4F0C11603797A4CDE5354D0A494CC9C4,2013-05-25,CSH,8,0,40.753353,-73.969643,40.759773,-73.962097
12A0B4AE0850B89693607D342D114953,05D75C56B273FB7B9866EE761968E724,2013-09-01,CSH,4.5,0,40.745846,-73.978134,40.756016,-73.967575
DBAE099FA96B1265214F828E4A891EE0,732F1EB98A114D6123588CAF49793F08,2013-04-16,CSH,12,0,40.769535,-73.98555,40.783367,-73.974747
7AB9B06837BF31233311F042360B1A82,9E6B7BE743D795C877043D371979C40D,2013-10-01,CSH,11.5,0,40.769886,-73.954468,40.759766,-73.958939
756B122A596AC264676498AC73A71587,9DE205B4EC453C5DD21C0BA4F77B910E,2013-01-29,CSH,44.5,0,40.731792,-74.001213,40.73254,-73.993187
873562ABA9FEBB12CFEA925E0CCB8077,4BBC785E233250DDC828A76B34047F2D,2013-02-05,CSH,7,0,40.779308,-73.984779,40.785103,-73.980698
E402DC545C585EED1F5E45B80D03578F,A1964E9893A02FB0E780A01B019D2D28,2013-08-20,CSH,32.5,0,40.754349,-73.968239,40.7272,-73.988754
826B5B29ABAF28C2DA0CB123D77F0B3D,C981BF8CD724DB2F1E08A10E6FE27088,2013-01-12,CSH,12,0,40.763855,-73.967072,40.763725,-73.967216
F7B63A1A3E8CF3E6D276147F5BF712F2,A997C452E2CD480AB2368A1AAD5BAD5E,2013-02-18,CSH,4,0,40.790325,-73.975121,40.782387,-73.980919
268BD5701F799131F125FC66A928C9F8,C5E0CDE01F3B54A93477B55751023869,2013-09-23,CSH,11,0,40.768375,-73.982208,40.752243,-73.976913
E2F0312A7779EABB453190E1A93F1456,638D387D42863D55556E1AD4C55F059E,2013-05-18,CSH,9,0,40.760113,-73.985062,40.762272,-73.997391
7D9F519277EFC47748CB4C3563BC9D43,78E7F3563A36357EA0BA522ED069E962,2013-11-05,CSH,6.5,0,40.771938,-73.965691,40.735996,-74.001366
7E56921B419F1AEF58A04CDD9D72F0CA,DA76846080D424C7EF46C1CDFE1AD265,2013-12-19,DIS,3.5,0,40.804333,-73.96666,40.783485,-73.980354
69240010A967D4DA76DADD46365FBD44,86C333D273C2F323F57981882186F81C,2013-10-12,CSH,4,0,40.755135,-73.980377,40.74052,-73.986847
0E3841C1B577163D9741C5D01354711A,93B02DBF5C3ABB314F58EC697AAD2CE5,2013-02-08,CSH,7.5,0,40.743568,-73.992493,40.759266,-73.980606
2A101E1A7779E9128F399C3EF0338AFF,1EE9CA7FD3DB752701F8700FA82F833B,2013-04-30,CSH,6,0,40.733112,-73.975555,40.73772,-73.984207
09D0AF7E35C3B23060840634792F90F1,84AC43D51409C1E6BC8D8140E5E8345E,2013-04-21,CSH,6,0,40.739014,-74.008102,40.709656,-73.958855
DBAE099FA96B1265214F828E4A891EE0,732F1EB98A114D6123588CAF49793F08,2013-05-09,CSH,6.5,0,40.763004,-73.985229,40.775646,-73.976082
60DC999A38D953EE86AB81C23C9480E8,9950999AEBE36F097D9A61C0F819A90C,2013-04-11,CSH,4.5,0,40.735924,-74.001465,40.707355,-74.007179
49ADB4AB6C594725DE9A363F9A940303,46F508ECB676D1AD4B711B44ABCAAE2D,2013-05-24,CSH,10.5,0,40.730488,-73.983192,40.746506,-73.99369
09D0AF7E35C3B23060840634792F90F1,84AC43D51409C1E6BC8D8140E5E8345E,2013-11-17,CSH,7.5,0,40.743896,-74.006821,40.735863,-73.982376
6CA242EC233D13C54D59F394C75E8DDA,0C42CF907CF0A3D0B5D4D0DFD5626542,2013-12-25,NOC,2.5,0,40.740921,-74.005112,40.774353,-73.951241
51A32C7DFEAE66C01B83A8498A682699,0D0B06050ACFAD338617C2A1BFC63B41,2013-11-06,CSH,3.5,0,40.729465,-73.987068,40.748089,-73.89476
F0081D9560C07C7B3D1AB2747F59FAEE,19E82A0CB56D24A40F2B47B0C3D02E8C,2013-09-15,CSH,8.5,0,40.721981,-73.997223,40.74641,-74.000977
FDC9BDC6C8B0BAA256E94B3FDC874F21,A031A69CF59EDE53F8794597697DE043,2013-01-10,CSH,8,0,40.723801,-73.992668,40.745354,-73.982597
B2795BE861EBC53ADD1AED91AAC7F140,618997BE853A0E76C218EA216E02CECF,2013-02-14,CSH,5,0,40.731544,-74.001167,40.758511,-73.877357
334B5D1A2474A98E5A480863146C4E9B,44328D275703FB7ACA15B403F225C08F,2013-02-16,CSH,8.5,0,40.721008,-73.993668,40.728016,-73.979034
A6651AD9564FBEE54F6A11CA27A53083,6F76803DF03583A9C174C5348860D541,2013-08-02,CSH,10.5,0,40.746429,-73.97757,40.803776,-73.952026
61CCE02B809181BA274D6861C384074E,39DA6888D43438021FD574D4FA2B640B,2013-01-29,CSH,5.5,0,40.760601,-73.958496,40.712189,-73.957199
1907921DB486E6C6EEF6CE122D97F36E,4546418A4413D3C79FC024A7060D185B,2013-05-23,CSH,12.5,0,0,0,0,0
D796EED505FE96C591232180B593A21B,AE57A5982D629C19D54F8034E4DE40C5,2013-04-05,CSH,5,0,40.725452,-73.986786,40.739708,-73.976494
F3E844649503D2A5A44DD729348E7336,734C65F5C9A04718A1124F7BAFDE8507,2013-08-27,CSH,28.5,0,40.743801,-74.006927,40.737995,-73.990547
E01081D28253BCD018CF265EA16AD141,19C7844C1235497A55B8B593BE795BC1,2013-02-06,CSH,6.5,0,40.719929,-73.988235,40.744522,-73.955818
756B122A596AC264676498AC73A71587,9DE205B4EC453C5DD21C0BA4F77B910E,2013-04-23,CSH,5.5,0,40.749928,-73.983238,40.773056,-73.870277
F3E844649503D2A5A44DD729348E7336,734C65F5C9A04718A1124F7BAFDE8507,2013-08-13,CSH,16.5,0,40.757973,-74.000885,40.70454,-74.014748
47F4D439685D0369045661915B4072B7,BFF5BD616466C9867CA59C592B1280D3,2013-10-24,CSH,50.5,0,40.749424,-73.97155,40.774479,-73.872414
7A69E35CB830CACE1D5664239386F42C,D4300F675FC28E87B8DFC867C4BD2E65,2013-01-11,CSH,14,0,40.745438,-73.998199,40.746468,-74.008263
E01081D28253BCD018CF265EA16AD141,19C7844C1235497A55B8B593BE795BC1,2013-03-02,CSH,5,0,40.647102,-73.790443,40.774036,-73.980179
4DD50C7C8FCAFB858CA9284996974964,DF9A405B05E3CA3662B203EA2C657CE3,2013-09-22,CSH,13,0,40.779491,-73.944725,40.754116,-73.968628
E402DC545C585EED1F5E45B80D03578F,A1964E9893A02FB0E780A01B019D2D28,2013-01-20,CSH,26.5,0,40.760399,-73.984039,40.776012,-73.976028
E21D302C8F9C748BC3AFCEDE461EE2A5,10F79B447AF84B032839C956277C76AB,2013-05-12,CSH,4.5,0,40.781361,-73.98333,40.767689,-73.962135
FEE62B35C6F24BCFB9B6E5043FDFBDD6,46DF62AC4718C26F71BC0DAC0812C0CB,2013-07-23,CSH,15.5,0,40.763065,-73.996895,40.747704,-73.976563
DBAE099FA96B1265214F828E4A891EE0,732F1EB98A114D6123588CAF49793F08,2013-09-02,CSH,9,0,40.756226,-73.970253,40.748341,-73.987907
D8CF1B054D38736E4A4CCDADA52D9119,86ECD420D3B13FB442A10F3B386904C6,2013-11-19,CSH,5,0,40.787563,-73.976997,40.629726,-73.944389
E21D302C8F9C748BC3AFCEDE461EE2A5,10F79B447AF84B032839C956277C76AB,2013-09-29,CSH,8.5,0,40.728039,-73.995247,40.755096,-73.965096
5C8B0F8EEC4A67E2863BC312AD58753E,B6E27B6C6E8349D070A1B2C5B8925D13,2013-07-26,CSH,7,0,40.669369,-73.986557,40.705833,-74.009224
220B7B6333A7EBF2119BAF0CCCB033BA,BE4A32AB4417F699663FE0FB60334C8F,2013-08-13,CSH,13,0,40.734085,-73.988838,40.796364,-73.94725
11255D0D604A3A006072C57DE81D7ED2,94FC7FEE99E870C6070A1C9D243B870E,2013-04-22,CSH,6,0,40.731178,-73.974106,40.747585,-73.976799
873562ABA9FEBB12CFEA925E0CCB8077,4BBC785E233250DDC828A76B34047F2D,2013-10-22,CSH,5,0,40.714039,-74.006226,40.711563,-73.999947
141953A3B4441DB5316B5F1E7356879D,192D84986897F4F9C9FB050937885AE8,2013-11-29,CSH,5,0,40.721096,-73.997581,40.742573,-74.004173
3309C87E40CD25B5E7EEBF21C6047D40,2D040A862604FC93282BE171152ABBFE,2013-06-05,CSH,4,0,40.76125,-73.986809,40.798458,-73.936958
FFFECF75AB6CC4FF9E8A8B633AB81C26,8CAC0DC237256D0535731A1063D4C2C3,2013-11-28,CSH,19,0,40.815384,-73.958099,40.81543,-73.958054
4C1FCE764ABE7E995320E72C84B3138A,70137452B4020E4464411CE35B3C55D4,2013-12-28,CSH,5,0,40.76387,-73.973076,40.756512,-73.985786
C67E4F9B7A376BBC3228DE494BF000B6,83AD9804A373B417E7E5FD2E3AB70606,2013-08-07,CSH,7,0,40.778702,-73.978149,40.755482,-73.885902
4C1FCE764ABE7E995320E72C84B3138A,70137452B4020E4464411CE35B3C55D4,2013-01-11,CSH,8.5,0,40.71101,-74.015923,40.757706,-73.990112
1BB00587A20622BD7E103A04B903BB66,3613DC1E028892D9EA32F1814A939F63,2013-12-12,CSH,14.5,0,40.779926,-73.950752,40.740448,-73.990562
CBD99435DF61EFBB71806A7AB020020C,BCD481CE8332F9D76E3B7848E1E7BE39,2013-10-24,CSH,52,0,40.795784,-73.950005,40.761978,-73.974373
39A60F14324688F6BB35EE079D492156,DC4C0C159B7F7D45C6D5A472BA57C57A,2013-01-26,CSH,4,0,40.804863,-73.966103,40.816856,-73.95739
9DB4AC73150E7F60ED7835C130B8040A,B1E973A019755AB9EBBBB8289C4EA504,2013-04-11,CSH,4.5,0,40.758469,-73.973152,40.758457,-73.977539
60DC999A38D953EE86AB81C23C9480E8,9950999AEBE36F097D9A61C0F819A90C,2013-01-22,CSH,8.5,0,40.736637,-73.988937,40.733665,-74.002457
E01081D28253BCD018CF265EA16AD141,19C7844C1235497A55B8B593BE795BC1,2013-03-07,CSH,11.5,0,40.744705,-73.983353,40.750504,-73.978622
3C7D5F9AFFC4A013B4D9AE151224D74F,CFD973166B3D71A0A921F82621348B6A,2013-10-02,CSH,7.5,0,40.760235,-73.991302,40.749813,-73.989655
1CBECD8023440C7AFC1508125ADC9399,35C0C3B4B04908528CCFF32140A7CE39,2013-07-02,CSH,14,0,40.738869,-73.983253,40.738869,-73.983253
1BB00587A20622BD7E103A04B903BB66,3613DC1E028892D9EA32F1814A939F63,2013-05-03,CSH,4.5,0,40.780781,-73.981438,40.777256,-73.982193
4883050E1B70AC55138DB4B04D74E5BC,4328B3B524DF4044FFDC927A7D955A6F,2013-09-23,CSH,4,0,40.76701,-73.960579,40.773952,-73.948662
141953A3B4441DB5316B5F1E7356879D,192D84986897F4F9C9FB050937885AE8,2013-08-30,CSH,5.5,0,40.707031,-74.004662,40.719135,-74.008858
F7B63A1A3E8CF3E6D276147F5BF712F2,A997C452E2CD480AB2368A1AAD5BAD5E,2013-05-26,CSH,4,0,40.769028,-73.983002,40.787266,-73.95211
49ADB4AB6C594725DE9A363F9A940303,46F508ECB676D1AD4B711B44ABCAAE2D,2013-12-08,CSH,5,0,40.727589,-74.005432,40.752682,-73.985725
9595288C0CF412BCE5857203D6841A87,D3C55D291DACA10AF60878FECF5942EE,2013-01-18,DIS,7,0,40.746437,-73.977585,40.758141,-73.978889
A0D85C6CA7DE4BAE1434205FB1EE0EF7,BD8354F326F65DE3FDAB89C51D1FF542,2013-06-27,CSH,6,0,40.736439,-73.978989,40.748417,-73.98542
3FE110D179F3BA5DBA2356305C7A629A,05BF40BF619B29206C6CBADD0CCBE834,2013-02-23,CSH,7.5,0,40.730701,-74.001701,40.764576,-73.977043
9E2E28EE7E580D6597970020AF88C4D2,1ED772B28298AAA9EB31DC5B9BF9A993,2013-05-25,CSH,3.5,0,40.778461,-73.974426,40.765182,-73.977303
9DB4AC73150E7F60ED7835C130B8040A,B1E973A019755AB9EBBBB8289C4EA504,2013-09-01,CSH,3.5,0,40.765121,-73.980583,40.715164,-74.009438
15DE7EE48BB1F23E31C5AEBDC0B9FA8E,230051520D36FC7B5FFA72AE1391586E,2013-01-19,CSH,5.5,0,40.803413,-73.9524,40.748329,-74.00779
F3E2FC48C5A14BACE539216837A8AB86,8C82692261B20A5ADD3B73711F0CF2C0,2013-11-13,CSH,16.5,0,40.743431,-73.991814,40.734188,-73.997612
E21D302C8F9C748BC3AFCEDE461EE2A5,10F79B447AF84B032839C956277C76AB,2013-01-31,CSH,21.5,0,40.745071,-73.991104,40.726364,-74.001442
DBAE099FA96B1265214F828E4A891EE0,732F1EB98A114D6123588CAF49793F08,2013-12-10,CSH,21,0,40.741367,-73.988914,40.753517,-73.982803
B2795BE861EBC53ADD1AED91AAC7F140,618997BE853A0E76C218EA216E02CECF,2013-11-30,CSH,4.5,0,40.769592,-73.962784,40.774994,-73.963104
11255D0D604A3A006072C57DE81D7ED2,94FC7FEE99E870C6070A1C9D243B870E,2013-08-18,CSH,12,0,40.712173,-74.009972,40.781967,-73.971848
EA47731405F87332624A84C2D6698DE8,B7BBA4681165D6779F55C93EC5AF366E,2013-01-23,CSH,11,0,40.739979,-73.995255,40.765644,-73.95771
69240010A967D4DA76DADD46365FBD44,86C333D273C2F323F57981882186F81C,2013-10-03,CSH,11.5,0,40.762436,-73.977196,40.740665,-74.002357
F0081D9560C07C7B3D1AB2747F59FAEE,19E82A0CB56D24A40F2B47B0C3D02E8C,2013-02-16,CSH,6.5,0,40.752018,-74.001251,40.760593,-73.986275
3C2A4F6749071838209309A7A8E1898F,B6E49BE559FFF9B982EA63124592F4E5,2013-07-09,CSH,8.5,0,40.693432,-73.996475,40.764301,-73.954468
B2795BE861EBC53ADD1AED91AAC7F140,618997BE853A0E76C218EA216E02CECF,2013-10-05,CSH,11,0,40.733238,-74.006432,40.723671,-73.991272
A7C76FF488E0BCCABEABC173FB8FB5DB,AEF09F1C41CD703EA50FD5C27EF46876,2013-02-26,CSH,4,0,40.734806,-73.9907,40.726593,-73.986443
3A73CCB34FF773615F0F9B5EF6CD136D,8FB292D95A88FE9C8C0F3D3DA7F19344,2013-05-31,CSH,12.5,0,40.802246,-73.945358,40.757088,-73.975876
220B7B6333A7EBF2119BAF0CCCB033BA,BE4A32AB4417F699663FE0FB60334C8F,2013-09-09,CSH,10,0,0,0,0,0
47F4D439685D0369045661915B4072B7,BFF5BD616466C9867CA59C592B1280D3,2013-12-14,CSH,5,0,40.777351,-73.98288,40.703465,-74.013245
4C1FCE764ABE7E995320E72C84B3138A,70137452B4020E4464411CE35B3C55D4,2013-01-17,CSH,11,0,40.758217,-73.964508,40.759426,-73.973885
268BD5701F799131F125FC66A928C9F8,C5E0CDE01F3B54A93477B55751023869,2013-07-24,CSH,5.5,0,40.738056,-73.996346,40.729912,-73.99408
307EA969223AF2EF168C8CF19827865D,20208670C72FE36923F9F46BFAFE36E1,2013-08-03,CRD,12,1.75,40.7691,-73.981415,40.638779,-73.786461
0A2237223D77AF890AED9B545439A294,DC00F9C1568D6ADC28927A33D4E5738A,2013-01-15,CRD,12,3.12,40.767307,-73.95417,40.75552,-73.99028
924E0975378E954239997200CB72B450,94BB6E1DCB580E1D75CB0D2FFD605B91,2013-11-06,CRD,5.5,1.2,40.792835,-73.966972,40.804604,-73.94149
9F43C6D3C1DABB937550371A9331D33B,569605D17560800FC9CB0F5E34CDE7EB,2013-05-02,CSH,13,0,40.812981,-73.937607,40.806213,-73.950333
FFFECF75AB6CC4FF9E8A8B633AB81C26,8CAC0DC237256D0535731A1063D4C2C3,2013-06-30,CRD,11,2,40.712929,-74.009789,40.758816,-73.973923
4C1FCE764ABE7E995320E72C84B3138A,70137452B4020E4464411CE35B3C55D4,2013-10-01,CSH,15.5,0,40.774067,-73.87291,40.770153,-73.915756
0D1683FF4B58ADC68F068B3F957FFCB7,C75B345FA86AB0081806200CFF197432,2013-08-25,CRD,18,3.7,40.743332,-73.992157,40.742943,-73.836487
D15358FDE0B2CA330A22C88389AAC3A0,D6FDE56227BCBDF00BBFA4C5BB13364A,2013-01-16,CSH,8.5,0,40.724846,-73.987381,40.794678,-73.974007
5713D367F7ADAFE285DD127EED28CC03,09120EB45C69CCD3D60625CCC7EC9D9E,2013-01-06,CSH,12,0,40.741699,-73.993942,40.733547,-74.004143
C67E4F9B7A376BBC3228DE494BF000B6,83AD9804A373B417E7E5FD2E3AB70606,2013-08-09,CRD,17.5,3.6,40.779026,-73.947975,40.803211,-73.936203
E8AF4605959B2B81BDFAB0E0DB8B4186,7841355D9AC54B186BC590A48BF487BB,2013-11-29,CSH,8,0,40.712345,-74.010162,40.757385,-73.98243
D796EED505FE96C591232180B593A21B,AE57A5982D629C19D54F8034E4DE40C5,2013-06-18,CSH,43,0,40.765476,-73.965759,40.751423,-73.990608
756B122A596AC264676498AC73A71587,9DE205B4EC453C5DD21C0BA4F77B910E,2013-12-26,CSH,7.5,0,40.736526,-73.981979,40.737282,-73.996407
49ADB4AB6C594725DE9A363F9A940303,46F508ECB676D1AD4B711B44ABCAAE2D,2013-08-26,CSH,4,0,40.785374,-73.98037,40.78767,-73.953918
39A60F14324688F6BB35EE079D492156,DC4C0C159B7F7D45C6D5A472BA57C57A,2013-05-04,CRD,18,3.7,40.754753,-73.991768,40.769539,-73.982948
9595288C0CF412BCE5857203D6841A87,D3C55D291DACA10AF60878FECF5942EE,2013-12-01,CRD,9,2,40.732197,-73.996445,40.710243,-74.009705
B1DA0569F2A0F8D6F3D745B4812648FC,10FD8F891C66479113CA0C0251CD6A36,2013-01-29,CRD,8.5,1,40.769478,-73.954803,40.772503,-73.962906
B8A19B0003386C41E2D26C3EB6B1BF30,650BF4F26F59759F8959FCA4A9A93257,2013-05-06,CRD,16,1,40.781216,-73.979675,40.794678,-73.96991
A0D85C6CA7DE4BAE1434205FB1EE0EF7,BD8354F326F65DE3FDAB89C51D1FF542,2013-03-04,CRD,12,1,40.774124,-73.872948,40.665596,-73.784966
67B44A9A749E0712A0828BEC6D2A18C8,EE859FD5B8996BD966326D904E043771,2013-03-02,CRD,11.5,2,40.779289,-73.955994,40.773331,-73.955757
7A69E35CB830CACE1D5664239386F42C,D4300F675FC28E87B8DFC867C4BD2E65,2013-03-21,CRD,6.5,1.5,40.762806,-73.974335,40.762482,-73.974823
FDC9BDC6C8B0BAA256E94B3FDC874F21,A031A69CF59EDE53F8794597697DE043,2013-10-21,CRD,8,2,40.752544,-73.975594,40.772305,-73.966438
2C4A3777C85738EDB3B899B244084DB0,BFB8B9EC5F60A0B89602FCFB3A84E8A9,2013-04-07,CRD,16,3.3,40.735249,-73.982346,40.748943,-73.979385
9DB4AC73150E7F60ED7835C130B8040A,B1E973A019755AB9EBBBB8289C4EA504,2013-06-06,CRD,9,1.5,40.735199,-73.982803,40.736427,-73.994408
F2E4391C54D6C591768960222E87B517,D7F67398180E9AEE6D0A656CD36930FD,2013-12-03,CRD,9.5,2.1,40.757359,-73.985291,40.760723,-73.998352
F3E844649503D2A5A44DD729348E7336,734C65F5C9A04718A1124F7BAFDE8507,2013-03-12,CRD,5,1,40.754002,-73.971474,40.766136,-73.963249
E01081D28253BCD018CF265EA16AD141,19C7844C1235497A55B8B593BE795BC1,2013-08-27,CRD,25,6.5,40.754047,-73.987823,40.74004,-73.998558
8766C801F1DA47BF918956E536CE80AC,5141161018392F216059E529BB106BCC,2013-02-09,CRD,5.5,1.5,40.72757,-74.001228,40.736992,-73.922646
26A46E117EC751C440FC3D3F027E4B7D,531688FC59E5106FBFD281C8BF328C4F,2013-06-07,CRD,10.5,2,40.758347,-73.968399,40.739552,-73.883247
D796EED505FE96C591232180B593A21B,AE57A5982D629C19D54F8034E4DE40C5,2013-05-16,CRD,7,1.5,40.730427,-73.992424,40.757309,-73.990318
9595288C0CF412BCE5857203D6841A87,D3C55D291DACA10AF60878FECF5942EE,2013-10-27,CRD,11,2.4,40.767738,-73.964165,40.751781,-73.97683
9DB4AC73150E7F60ED7835C130B8040A,B1E973A019755AB9EBBBB8289C4EA504,2013-05-19,CRD,13,2.7,40.772728,-73.946411,40.764725,-73.981697
51A32C7DFEAE66C01B83A8498A682699,0D0B06050ACFAD338617C2A1BFC63B41,2013-10-27,CRD,9.5,1.75,40.764248,-73.992126,40.758907,-73.999611
